spring-1  | 2026-08-20T08:35:56.382226852Z {"@timestamp":"2026-08-20T08:35:56.381896919Z","level":"INFO","requestId":"a41b3b6d-6d3d-465a-8968-89f668c1e3e0","environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.398123746Z {"@timestamp":"2026-08-20T08:35:56.397700051Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5632,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.119329Z","notificationRecordedAt":"2026-08-20T08:35:56.382031Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1262,"processingDurationMs":14,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.413498908Z {"@timestamp":"2026-08-20T08:35:56.412983019Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5633,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.243607Z","notificationRecordedAt":"2026-08-20T08:35:56.399654Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1156,"processingDurationMs":10,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.426782288Z {"@timestamp":"2026-08-20T08:35:56.426315564Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5634,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.400641Z","notificationRecordedAt":"2026-08-20T08:35:56.415001Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":1014,"processingDurationMs":10,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.442170004Z {"@timestamp":"2026-08-20T08:35:56.441655386Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5635,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.519740Z","notificationRecordedAt":"2026-08-20T08:35:56.428483Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":908,"processingDurationMs":11,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.457375785Z {"@timestamp":"2026-08-20T08:35:56.456911589Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5636,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.618167Z","notificationRecordedAt":"2026-08-20T08:35:56.443667Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":825,"processingDurationMs":11,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.473860602Z {"@timestamp":"2026-08-20T08:35:56.47329942Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5637,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.752985Z","notificationRecordedAt":"2026-08-20T08:35:56.458887Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":705,"processingDurationMs":11,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.498026871Z {"@timestamp":"2026-08-20T08:35:56.49502953Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5638,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:55.865403Z","notificationRecordedAt":"2026-08-20T08:35:56.475910Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":610,"processingDurationMs":18,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.515549497Z {"@timestamp":"2026-08-20T08:35:56.514957545Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5639,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:56.030242Z","notificationRecordedAt":"2026-08-20T08:35:56.499667Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":469,"processingDurationMs":14,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
spring-1  | 2026-08-20T08:35:56.543804430Z {"@timestamp":"2026-08-20T08:35:56.542997295Z","level":"INFO","event":"notification_outbox_relay_event_processed","sourceEventId":5640,"eventType":"WAITLIST_PROMOTED","recipientCount":1,"outboxRecordedAt":"2026-08-20T08:35:56.136130Z","notificationRecordedAt":"2026-08-20T08:35:56.517688Z","failureCount":0,"totalFailureCount":0,"reprocessCount":0,"deliveryDelayMs":381,"processingDurationMs":24,"environment":"performance","stackId":"perf-jiwon","service":"albam-mate","role":"app1","instanceId":"i-0954cd49ffdc1ed4f","release":"cd0fc2fe0e2fbcce6a78b47a7f699b0d5aa311a1"}
